Country,Afghanistan,Albania,Algeria,Angola,Antigua and Barbuda,Argentina,Australia,Austria,The Bahamas,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,Bulgaria,Burkina Faso,Cambodia,Cameroon,Canada,Chile,China,Colombia,"Congo, Dem. Rep.",Costa Rica,Cote d'Ivoire,Croatia,Czech Republic,Denmark,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Estonia,Ethiopia,Finland,France,The Gambia,Georgia,Germany,Ghana,Greece,Grenada,Guatemala,Guinea,Guyana,Honduras,"Hong Kong SAR, China",Hungary,India,Indonesia,Iran,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kosovo,Kyrgyz Republic,Lebanon,Liberia,Madagascar,Malawi,Malaysia,Mali,Mauritania,Mauritius,Mexico,Moldova,Mongolia,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New Zealand,Nicaragua,Niger,Nigeria,North Macedonia,Norway,Pakistan,Panama,Peru,Philippines,Poland,Portugal,Republic of Korea,Romania,Russian Federation,Rwanda,Senegal,Serbia,Sierra Leone,Singapore,Slovenia,South Africa,Spain,Sri Lanka,St. Kitts and Nevis,St. Lucia,St. Vincent and the Grenadines,Suriname,Sweden,Tanzania,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,"Venezuela, RB",Vietnam,Zambia,Zimbabwe
Factor 4: Fundamental Rights,0.412074014194465,0.588208085251891,0.469899683802249,0.388431279585081,0.696141226707098,0.696480477188563,0.794859572347617,0.850919002213180,0.657432089259624,0.324481313253228,0.725398659414306,0.469727603901981,0.837933450058260,0.497574910736901,0.544477851295410,0.463362803078110,0.590384241796832,0.583905601326150,0.509860482419291,0.605163492134371,0.566291157246202,0.348154707505938,0.359286412742616,0.819879784086011,0.723736027871511,0.288849425027490,0.532541259085867,0.406724551014342,0.786456485410411,0.454767541759395,0.666596495093269,0.790114905897505,0.916806143401022,0.625267168596475,0.579518133248551,0.518309172534135,0.276698044951665,0.537180611052614,0.818736915375366,0.345799576952488,0.905498890533686,0.734138560718010,0.547840914101200,0.609887243356157,0.851212904672416,0.610142415107986,0.654769435503401,0.627235236430407,0.543508474174643,0.501076885323541,0.556763930431116,0.408687985368400,0.654654224641602,0.580128594822848,0.508604085641455,0.516288334120957,0.223458762212001,0.728985210022110,0.640572980240061,0.769383085090775,0.484463604173174,0.456565841926953,0.468056487482133,0.595126349849058,0.512982586205897,0.496399250605304,0.521809855804240,0.472631488353904,0.582101882810714,0.516041451427877,0.542846665183585,0.404698883681485,0.639421674740076,0.516480805652050,0.544518385501568,0.572799896282175,0.453891089273256,0.411975539134665,0.306883160419408,0.664237253425597,0.518880722756509,0.840499088277801,0.808127638770352,0.374010154738923,0.493690634778033,0.457479392675027,0.587903547196761,0.907082709266577,0.376502848036569,0.639754771911577,0.621741639426665,0.414233829710757,0.641175714176886,0.779104964220127,0.732805062844335,0.699900037319087,0.440876672069732,0.514166307575300,0.596522541557570,0.571460219413499,0.507034441269173,0.681391466871556,0.754699228379401,0.639980316958497,0.785971317326943,0.538798042715675,0.698906506175586,0.661831971877203,0.700131334984042,0.552531573672051,0.866473834832067,0.433462424572159,0.487879740377503,0.460069246190527,0.587861623260810,0.569380856138591,0.317602568434473,0.366010868544177,0.605290408079875,0.459478566773020,0.793316234975253,0.720548564775013,0.778908068996819,0.410218399536437,0.310612576133570,0.455585398107865,0.419483672526412,0.338561015275746
4.1 Equal treatment and absence of discrimination,0.356027649008123,0.589759076143059,0.616528193940965,0.502226968088782,0.645756059929442,0.649136885619099,0.677663547166503,0.729176585084021,0.490715895086444,0.416288498378744,0.620735162155123,0.705240215705552,0.781534102086882,0.505911306757448,0.675196967929419,0.399357958952295,0.597589997382556,0.651350553486527,0.512716044234717,0.592750272564834,0.658340630735696,0.455273512814022,0.446350450905561,0.675273301479444,0.553428670807342,0.462640131121726,0.542373532176313,0.563758876823777,0.676255457354585,0.603020938976036,0.621996135851523,0.711428290901755,0.786417926093928,0.596034201558454,0.517520752054440,0.447478891175905,0.512367648593225,0.524974472101452,0.796369934023782,0.471427001097972,0.852915069732285,0.645086641846515,0.528992268936893,0.577929979316922,0.780381580564538,0.598221644280982,0.538170424699218,0.702262786166974,0.430349294281526,0.585138633194718,0.540057424311004,0.458264731112486,0.737719220104896,0.452169044848477,0.472985175659073,0.394097890026538,0.442189880050436,0.679618719630627,0.617234622568359,0.818904803275318,0.648756155426174,0.571635632404555,0.497679709427094,0.632406434659733,0.536203133827513,0.417273488757318,0.475108872277874,0.595112728546537,0.559303249438074,0.547218877633545,0.644440161034181,0.407219537719072,0.591332857920042,0.378980964115132,0.542040159024094,0.546721549689318,0.678887645407437,0.555750093376293,0.418632087688591,0.542910918658849,0.526104543408712,0.823144798996584,0.722264867770598,0.398182643759935,0.651694057409695,0.532310355061720,0.620785041933664,0.821704706271108,0.373036448751112,0.496240040998157,0.480162225936798,0.426149700824041,0.689039210253776,0.683422406063354,0.682125311982808,0.731428901063917,0.584408680166151,0.659152565065741,0.670118465796098,0.647996232084884,0.510687127061619,0.836628607391487,0.704011810442953,0.537631674193360,0.707329353022445,0.557680381353655,0.667076128843009,0.777881147220931,0.658138273571445,0.539108159213218,0.734481089681170,0.558020447773558,0.541217938135272,0.616182639506839,0.617811586065398,0.629378453861362,0.367334001258917,0.438003465174118,0.673085549833574,0.644092190769242,0.670153940348019,0.509745475721322,0.702111834193689,0.565493431225433,0.510997572152838,0.597626824038428,0.497977096714094,0.448127338587201
4.2 The right to life and security of the person is effectively guaranteed,0.285748974290125,0.705409344986852,0.556328298967752,0.300240610686816,0.808646632230426,0.788277654430848,0.897374359441542,0.969806674840545,0.821372214901965,0.192153631567483,0.826435897753583,0.616234532113983,0.951569409534773,0.577437335791518,0.483525752132942,0.462347167114074,0.698887209707595,0.598441933604863,0.477336513680415,0.641873825124110,0.570114856660033,0.223095093656366,0.180420257378340,0.941496584901038,0.825488050565249,0.339166660466666,0.504191738920459,0.168615363152578,0.918887353828585,0.313511237894659,0.720130854798748,0.946230840239276,0.990476185476191,0.773757341657726,0.591502035830556,0.532562412306525,0.204365067720521,0.613641817105681,0.941713057081854,0.250768478632753,0.996992474165413,0.841494481263911,0.387790891700454,0.730388195595118,0.945720686467406,0.600411760200798,0.774589624916813,0.702042612293178,0.609090922119469,0.448299286621323,0.560081241159696,0.289998828673678,0.686070033347457,0.812429252369502,0.469287475971978,0.509068318244909,0.225020126500371,0.859216699645776,0.580989685014141,0.904914561506473,0.611119013259139,0.600299655598720,0.311056844415837,0.648204440651460,0.524386112067897,0.590053251760000,0.521310630499885,0.377888716552751,0.620729980184431,0.550608510699568,0.417273003089700,0.476208361176847,0.697309233600860,0.456956504852918,0.684846487116701,0.627902320753711,0.348419621577508,0.257062277439818,0.157072645182200,0.754434567516540,0.401883815784799,0.934078174946268,0.923867127884491,0.342077565352781,0.411300566179507,0.273404139541611,0.676091271061468,0.942083767516419,0.230456815011501,0.734536353970554,0.726656815390676,0.176151555047935,0.754484093014892,0.885620281839804,0.902197450543471,0.821056217193402,0.452349618032408,0.386940532957547,0.566081852480484,0.611973628573889,0.431302462496630,0.795654015511323,0.905941252994608,0.621889073519651,0.862804382221938,0.398939177453053,0.859534215512637,0.742975315004387,0.833249794039383,0.614865717912601,0.989180228494373,0.306739770496890,0.397669159296010,0.404807437335712,0.554247879591443,0.593827979340192,0.350821912358469,0.243228080222627,0.606790773960618,0.504266590918811,0.910089790817582,0.850477364277831,0.848158495238970,0.506916318504147,0.096047381277805,0.465253318975454,0.363823821821738,0.259615882352080
4.3 Due process of the law and rights of the accused,0.328300084746378,0.529648160725815,0.543708675979539,0.327580102161357,0.604090192848258,0.573936318453073,0.772100013099335,0.829603499827784,0.560944101402155,0.284260246223308,0.565849073558807,0.432383062441545,0.791693736557898,0.378139339710591,0.490322724840364,0.330042888339581,0.629539080347976,0.583231669782229,0.352352750586235,0.579715190519724,0.466063015164066,0.268446733959272,0.286330265849652,0.782542887206334,0.631372177379797,0.481225108756434,0.425318191918951,0.304130775890506,0.726006722153840,0.380371762600791,0.646547569343444,0.805620583370748,0.883557054546155,0.591346578797210,0.427658981148975,0.423551676659335,0.340748572572876,0.351998331795331,0.787243522140024,0.329581867946712,0.909143103172092,0.666904176038050,0.427861703407228,0.591753705064916,0.830296329837159,0.447750363759621,0.549951645658469,0.430057026764242,0.385715977542973,0.346138671272867,0.360951212591910,0.325760433125727,0.705484899084440,0.559737299642332,0.396476099556313,0.408864667632494,0.399011478508406,0.711587664824418,0.494475592089094,0.753488318721259,0.482752189489204,0.426350097297202,0.400534008555065,0.596115773841530,0.351041820739496,0.449715296890537,0.379562022200211,0.340468566171746,0.402680735356365,0.577177413833626,0.365778710105051,0.369343048691068,0.563718072510738,0.383240386292624,0.443507466736208,0.495019501158358,0.391780032803695,0.250084381275104,0.184548134568542,0.546256263969274,0.385696921486519,0.831779442486752,0.773460958839996,0.289219280109968,0.408117459425270,0.347396639217763,0.562504210145860,0.892195988006242,0.305731434343717,0.493499599133528,0.438003747329683,0.309612735123754,0.638997528893915,0.651590943921811,0.779831267453536,0.613110365401403,0.364999757267670,0.524893774856689,0.447738325041195,0.486277856322410,0.398499258509504,0.744983567744244,0.717534462583965,0.540857868269429,0.788548328789263,0.389379031698752,0.616084266744147,0.531854911386096,0.612852363151080,0.451157417386198,0.915108326957319,0.322719483008676,0.422607218162392,0.393478084238718,0.357627857570945,0.456493137460396,0.414650910098740,0.303328592674540,0.443116113341999,0.717224699617438,0.779930383738184,0.629657743171950,0.630045651084462,0.381493474514645,0.176538367884516,0.437795787159920,0.392276491063817,0.363175980130042
4.4 Freedom of opinion and expression is effectively guaranteed,0.585814497404141,0.532893872637007,0.414889530773120,0.433705248649658,0.599601207908615,0.699046731037815,0.789816945192750,0.843541370517905,0.694915364326491,0.282476301908516,0.706491563669125,0.250013491785523,0.803367516177936,0.516683926281739,0.512719738722126,0.457749127020890,0.437305027747680,0.593420155485160,0.544331258970695,0.606340127628295,0.612478168270945,0.302084511378740,0.363345027557280,0.848016867282360,0.715406400068613,0.136356148813427,0.555168418170041,0.388741084198635,0.830062583475425,0.364985897307952,0.631685877179790,0.757749919328662,0.965493170683675,0.527771905553538,0.631685690194764,0.530040609669203,0.058794474199554,0.555751819231730,0.792283936436816,0.307085727889119,0.893943924600208,0.713525024911851,0.631537777580685,0.655776984322998,0.845173324764474,0.744534804153629,0.689807657229225,0.621991970363261,0.619620716687283,0.514645951548726,0.606294252398938,0.460305991939462,0.562672449745502,0.484265444605324,0.584885533106946,0.681074585690582,0.192993929102674,0.690940962808561,0.673945098151701,0.707383032760691,0.435012103854482,0.341535466500862,0.524067372196992,0.572879045095088,0.599961876647566,0.549699919025209,0.608301461380648,0.485053887695199,0.582615486858604,0.507269179473960,0.550898756437223,0.351638747371541,0.610484086301713,0.508958517932640,0.507038346050233,0.615655147476723,0.462434157183465,0.405876317063745,0.383045467864080,0.741263370678194,0.625787274750165,0.845060181622778,0.828677903704001,0.361935782939113,0.408202736413929,0.502792715450162,0.499830253174866,0.948881924786524,0.544482233962652,0.685382172668962,0.686867345423776,0.526152698564108,0.618244352260409,0.804158001539929,0.657590891941723,0.669292417929159,0.391284526842422,0.448491450274733,0.623323933361665,0.478057370125705,0.552371634129042,0.482711797995019,0.706599291069496,0.712729449322347,0.723050169121566,0.625293290952476,0.645347992132208,0.652354905865172,0.612757901884761,0.591164682256985,0.849612655452749,0.422013538426228,0.537066533902005,0.390281569354262,0.654035951966723,0.646100967588045,0.260285099374327,0.394311941805008,0.613082714731316,0.334751826547227,0.839362551216153,0.790176774312571,0.778778808428251,0.325869308054135,0.240700591353546,0.399812280255454,0.393341602481921,0.265787743827909
4.5 Freedom of belief and religion is effectively guaranteed,0.413120217314173,0.788222761207162,0.164961807570920,0.518840146318550,0.655885385884409,0.755613526686994,0.843425832262341,0.817721283617687,0.740837974757092,0.496421845843725,0.813873786347202,0.606707016080866,0.815291952365669,0.535392957731456,0.769311018993870,0.640237443322651,0.642535302874462,0.598360813671836,0.589830376546099,0.716578317317810,0.690905902485120,0.475338428868539,0.601344518239319,0.820321052560366,0.793592138189046,0.180303036848419,0.631027333333333,0.641166140501026,0.837760554021524,0.689326373684895,0.702806185438984,0.778835872787226,0.798528932230097,0.721183847825595,0.666472981489444,0.645072871028899,0.257343772406252,0.640962467605801,0.820089794107880,0.505913185323723,0.833066749467060,0.729959479312067,0.747035677300479,0.629348021201386,0.843557591931916,0.717638424710237,0.720336824138114,0.663272724742334,0.642371777710778,0.698795874572720,0.715842761873422,0.545124758612243,0.744920575364835,0.527272614959697,0.563501893179881,0.445317208479782,0.049751372846033,0.737072726757909,0.684176673376960,0.663927086306476,0.393653382775527,0.570795710217208,0.627952676549275,0.729316082539075,0.582974539239409,0.469898534519882,0.626266238745032,0.586563785115124,0.711159722260453,0.435314474831095,0.734882256540835,0.270545851035811,0.775315438641173,0.750505120666662,0.628000240766227,0.622365954101406,0.442232888880073,0.644281951929443,0.276666727866662,0.786945890872745,0.626872665160358,0.787895373679687,0.823073713992716,0.610265640552376,0.608373763870490,0.539753128259894,0.733110477103905,0.877687891388189,0.466369931948252,0.711175445877737,0.737305116617518,0.642711395931180,0.527808773874247,0.834350609970331,0.712250512848310,0.741863946911073,0.544624988929282,0.528473729244552,0.739029280734450,0.698229714201851,0.726367623346170,0.810097151784230,0.732582470734783,0.732609243074664,0.772474498392365,0.656128036996838,0.646249450555942,0.665151833109823,0.818637482992264,0.655111385106997,0.837727722236233,0.580389247769969,0.580915899678216,0.731017198353445,0.730061649823119,0.604620485794120,0.211250443908044,0.612453414043048,0.764996323450691,0.451330421108252,0.846955980089401,0.740835567802400,0.848188723614669,0.577514297536232,0.602656033522139,0.297008342128265,0.634732115708768,0.492518205475851
4.6 Freedom from arbitrary interference with privacy is effectively guaranteed,0.313865547114681,0.555392147632834,0.463480383928489,0.188501040615232,0.678431409553634,0.686825955737889,0.839509097319762,0.916928133715572,0.524509823702422,0.155017299550987,0.790249544026360,0.323260087692308,0.897786606176026,0.379754919051211,0.227696044136676,0.353462175194738,0.519999980799999,0.387015213910956,0.523398683426759,0.404772675993181,0.359502237821222,0.176348059633219,0.074575166949942,0.890247654671097,0.848049853589389,0.228758121536331,0.490944298840103,0.188607148248180,0.815616509405514,0.108365963074738,0.564803938269205,0.780392185430220,0.983333325000000,0.614052263785467,0.529763677850116,0.419435407888877,0.211029367636676,0.537890549334043,0.900633797973577,0.208088215568338,0.968756436311964,0.671465440588054,0.465539252009689,0.430980379834371,0.811764709053633,0.475630237878398,0.656641900375908,0.466666662000000,0.606548589889474,0.273529364303343,0.456862701636677,0.167922918041632,0.500303047029947,0.680142602360365,0.494992958078101,0.411642165077278,0.121691139785466,0.791305666445927,0.703781530261988,0.827857005158016,0.405882315570933,0.301666640400000,0.232413882178985,0.510989303638891,0.322222226777778,0.399999975999999,0.436041973498004,0.248529364493819,0.543137240964244,0.412497520741218,0.308932451949763,0.364509804380853,0.608169909743944,0.532616903035667,0.474732592292229,0.472613662779535,0.239379061297577,0.256862683636676,0.167936481884592,0.563970618402538,0.338555790292520,0.824923100290499,0.806936327609697,0.153921504674738,0.242565313545091,0.374698328133616,0.420784284554555,0.896372562115571,0.197058799155708,0.580443785945548,0.677810476584545,0.271500053527193,0.593021387360364,0.828227111017877,0.831419235034108,0.614104574481522,0.204193866317184,0.237114809774591,0.351143789073433,0.403159019858899,0.343884200703795,0.585457496001922,0.736928096672433,0.570642821213869,0.867138002856267,0.384313703261821,0.748976009579699,0.526187337382237,0.726470618735871,0.413137246692733,0.969357947818690,0.227973808036676,0.377777790666668,0.179144347788611,0.405473855136678,0.417291502502147,0.250551465647059,0.068970373670527,0.430907826440989,0.315686236404843,0.760723031803633,0.824682812118868,0.775163399968474,0.283946065136677,0.026719550941176,0.467156847630911,0.228148141533333,0.110382966508103
4.7 Freedom of assembly and association is effectively guaranteed,0.599666321624209,0.514558832177498,0.421497995996138,0.430204741738576,0.717549462863308,0.765679235327961,0.815824089674843,0.880657547701121,0.781736834328349,0.344795509127501,0.774828525825088,0.359206660438288,0.850519123410598,0.565077160978898,0.628711753374696,0.534393532673049,0.552512322546481,0.683533927691735,0.610537192923957,0.670919200020521,0.655911218202108,0.395949626819397,0.460829254642708,0.872929182871594,0.726377167596856,0.169516946685684,0.603363439927427,0.502548581870325,0.848166803096800,0.573796577966241,0.754994077741802,0.803243571121279,0.977832865419808,0.611484810318351,0.677041564920044,0.580022936727564,0.207875180791662,0.565350962296022,0.841531971911348,0.322276734034471,0.915085421785903,0.814702773857499,0.679720684084262,0.698934464491139,0.902656630292485,0.766256666914579,0.758406688539559,0.759664614614585,0.658493127680828,0.611766512662955,0.622376867962397,0.507961842109300,0.618685953929802,0.487997743595979,0.589476517656426,0.674166424629323,0.118982413018650,0.786025761953101,0.736022224125014,0.711769456453048,0.397339124907565,0.327886495644443,0.600662548252779,0.623883793939512,0.635555654925943,0.596491295566190,0.646990159790044,0.541663755549148,0.704019159593869,0.471286532389918,0.627850813792312,0.502386771039189,0.658565142010848,0.622930427259477,0.591210135593678,0.667576184905502,0.485317041982171,0.463078543898336,0.388800677015258,0.758636695564690,0.636049907427202,0.859678641557345,0.834203261056235,0.353123807060309,0.558173454987474,0.577385846483064,0.613993115650947,0.961051591715853,0.582902096688114,0.733732344116516,0.733140959774798,0.529918014363196,0.630599132218501,0.851410745790680,0.695497537181881,0.654334931159995,0.412325996014448,0.573254894632807,0.712865830628126,0.576291868952343,0.591172576874453,0.467380437912570,0.766736743502721,0.740048469564159,0.823927243166504,0.692327162983944,0.700809944951798,0.709851890925930,0.707665708353508,0.649550400853833,0.870049144703863,0.498701717569693,0.469531362572682,0.444307329328360,0.727843520836941,0.689224208787933,0.298340734461419,0.479631753179855,0.650399954630441,0.255564745838290,0.887318474481094,0.855030584335276,0.844447527978709,0.174570608510949,0.289283891253242,0.365291164690616,0.381238645227538,0.302967815167495
4.8 Fundamental labor rights are effectively guaranteed,0.414048822053888,0.489780486504904,0.577802583261068,0.406151378421678,0.859169462438696,0.653327510214829,0.723162694623858,0.819916922400803,0.644424505572070,0.424437173425564,0.704725721979160,0.464775764957784,0.811705154156302,0.522202339592342,0.568338810233184,0.529312132007599,0.644705012967908,0.575890542975895,0.468381038985449,0.628358327906492,0.517013228630430,0.488701692917952,0.461096360418128,0.728210741715854,0.696173764775797,0.312829245991233,0.507943119400311,0.496228437429706,0.638895899947011,0.604761582569852,0.689807322122658,0.737417984000873,0.948809687758321,0.566506399275455,0.594499382500071,0.568308574816769,0.421060275692553,0.506874468950855,0.670029309327652,0.371255405126815,0.874087945034561,0.789970467926134,0.514249057789913,0.563986217022403,0.850152384467715,0.530695418965645,0.550250718469897,0.671923494498680,0.395877387484811,0.530300788411678,0.591644981514883,0.514164379332670,0.681377618525939,0.637014756201108,0.497227031922922,0.606075413186751,0.238029757883968,0.576113478110559,0.633958416333231,0.766820416544917,0.501194548102367,0.512357037352637,0.550084858281037,0.447215924427178,0.551515325421572,0.498062242323300,0.480897488042222,0.605771102706909,0.533169487829671,0.626959101820089,0.692717168519616,0.495738948037502,0.610478657191288,0.497657621061277,0.484771656433172,0.534544849392849,0.582678265054125,0.462808064457903,0.478363061285338,0.619479701741945,0.610094863741797,0.817432992642493,0.752536949305079,0.483355013462162,0.661097726392807,0.512093989252384,0.576129723948819,0.916683242332712,0.311985024431494,0.683028432581616,0.493986428355525,0.431674484304646,0.677211235538985,0.694059613617230,0.601528295768842,0.754008944412228,0.572825942988287,0.755008703795742,0.661878855345108,0.669696065188014,0.501990647032175,0.728218660631651,0.767259699034248,0.663433936510495,0.742498561045200,0.606323557024863,0.707174041085247,0.688398434123050,0.631278537144023,0.506157579953840,0.766273563312143,0.551141383495584,0.576252020606782,0.521335363618266,0.655790685095230,0.518110113774535,0.387585980368811,0.388159327583689,0.659944008249373,0.452911822980053,0.651995727307958,0.563782196459882,0.804370111467331,0.465943692809280,0.541957220683302,0.614738619983874,0.464331465660086,0.465912190157287
Factor 5: Order and Security,0.288196012868642,0.785126724034824,0.740400292115462,0.598377174712161,0.783514183954905,0.616214094588424,0.866494941745354,0.903831924427561,0.747706769600117,0.626698463078659,0.785760594707015,0.803063003840812,0.809504982808964,0.700338640110363,0.761999667605578,0.589446183026373,0.763877422312620,0.710551725517381,0.637544599934335,0.768202059974898,0.623477382200465,0.666322531663187,0.483061521474552,0.905527268278392,0.674628070820212,0.779914412069509,0.563761121599626,0.482735499195546,0.683355678928610,0.678447028049142,0.845582115197460,0.899529889839009,0.927592295399072,0.740837031087987,0.633662637154190,0.625523475362687,0.570030416351101,0.649316621168670,0.889833716220179,0.633850232407320,0.913367892260587,0.751229009470285,0.710414888099754,0.785203951324547,0.887963754562842,0.715725111221280,0.711710633666574,0.765522278070639,0.588707457090240,0.718441048337581,0.623785983613126,0.655522198724321,0.929190667599018,0.894231125121109,0.590039805833598,0.682503156674045,0.726388515755291,0.747680955731531,0.610695446317547,0.923384162050398,0.760429993103376,0.779929356256047,0.582685146055584,0.835984573772299,0.757035441554223,0.656240993275412,0.608597960833311,0.702850534918770,0.687214273591278,0.785673091277234,0.506603209828778,0.650712905475452,0.753761665780169,0.532877180065442,0.801892297297647,0.766408066133660,0.680508885079562,0.554127239683536,0.654200932189915,0.736377527444087,0.728650329500168,0.848958404524267,0.892409185270830,0.696803691902825,0.644586492151757,0.353339626848377,0.794667366073662,0.926995063996759,0.372864817290964,0.662021125733533,0.625377193742704,0.647424833063684,0.855766517085197,0.785006993730970,0.841230528944751,0.833235143843558,0.659880777413788,0.841848152155968,0.689502320123905,0.771209407939087,0.665602518873626,0.929979318082760,0.888640835255937,0.609991248003528,0.820510218065371,0.707205161337643,0.776033811444962,0.743114819597128,0.750652879177196,0.646254914813044,0.920759300449108,0.689067211360261,0.711154279807054,0.733266675034666,0.676629165380412,0.684711814169622,0.689103194141287,0.591429297041342,0.752195521290634,0.914475120323374,0.837228617125345,0.812162510385541,0.694861379887798,0.901620755760754,0.484252233936711,0.767050127733872,0.692350146991882,0.674244249959608
5.1 Crime is effectively controlled,0.445539506875361,0.869781852281004,0.672735481837478,0.478355652987922,0.812017260580554,0.555634318154118,0.894902527338017,0.916725372211537,0.761630480832772,0.761028919291967,0.893395817643514,0.881215679194720,0.849769882633605,0.664755809035494,0.774227988092719,0.577508880723933,0.850642512607643,0.660745775698218,0.509402536510581,0.829951815772801,0.709548486872593,0.810846201775635,0.606419726887736,0.913664851779585,0.752335459865750,0.801330786453836,0.489279883783355,0.562299832353777,0.686682219167386,0.661699033363093,0.950775971044770,0.894764640522597,0.947015728186996,0.844571395184698,0.603605305339567,0.573438577105182,0.769313891714687,0.509814982440336,0.904506040401870,0.636521196622820,0.934370728225383,0.822420136175123,0.617388321513066,0.920149703732528,0.886681285663496,0.765737225305248,0.805864389392181,0.878528085595160,0.535717433590224,0.732141601006887,0.654895142050080,0.560928768633831,0.934882173095473,0.918069895141241,0.786953417078763,0.851635477028991,0.761173490021568,0.804772238183680,0.618420299005686,0.927777246546515,0.852599816785359,0.779169468419047,0.586191778895026,0.886307418079362,0.794414163977372,0.702371322538743,0.480215665231339,0.654864231616644,0.701367765972781,0.750375266005461,0.626224476777977,0.605934256194866,0.825493862417555,0.359334761095213,0.829141678534258,0.832983673500267,0.651714446791932,0.603610080716966,0.833044073096407,0.691747758878899,0.770999766332145,0.902160544745557,0.889649959978886,0.680754381380001,0.700570652601824,0.550076648220989,0.780211127520055,0.963879417615168,0.595788657789292,0.592758579428358,0.566029542753950,0.672740123306179,0.940787111629257,0.906513946378707,0.909711985208328,0.908394151114716,0.764581330913544,0.750312172132225,0.671141092940896,0.873789192336511,0.602658710755331,0.979889308625608,0.955125640178910,0.478126624548317,0.861855187551170,0.819115481085774,0.814919926584449,0.777611670649321,0.774804470293299,0.739054842490300,0.893737240681198,0.683639535637967,0.800942707613945,0.755866021319241,0.700037953307955,0.766852284725368,0.780821840012986,0.539273677987250,0.746356954457008,0.924896825852148,0.894798247846530,0.837388789548245,0.665779129760597,0.889923082960848,0.263573678953453,0.895009390608368,0.622258752979095,0.631974930422799
5.2 Civil conflict is effectively limited,0.041250000000000,1.000000000000000,0.937500000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.975000000000000,1.000000000000000,1.000000000000000,0.915000000000000,1.000000000000000,1.000000000000000,0.890000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.727500000000000,1.000000000000000,0.527500000000000,1.000000000000000,1.000000000000000,0.915000000000000,0.937500000000000,0.562500000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.661250000000000,1.000000000000000,1.000000000000000,0.825000000000000,1.000000000000000,0.890000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.687500000000000,0.767500000000000,0.852500000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.827500000000000,1.000000000000000,1.000000000000000,0.915000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.477500000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.812500000000000,0.625000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.950000000000000,0.687500000000000,0.082500000000000,1.000000000000000,1.000000000000000,0.186250000000000,1.000000000000000,1.000000000000000,0.765000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.827500000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.827500000000000,1.000000000000000,1.000000000000000,0.915000000000000,0.748750000000000,1.000000000000000,0.937500000000000,1.000000000000000,0.915000000000000,0.915000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000
